/home/server/WSN-Projects/riot-exercises/RIOT/dist/tools/pyterm/pyterm -p "/dev/ttyACM0" -b "115200" -ln "/tmp/pyterm-server" -rn "2025-07-10_16.24.59-pkt_logger-feather-nrf52840-sense"  
2025-07-10 16:24:59,423 # Connect to serial port /dev/ttyACM0
Welcome to pyterm!
Type '/exit' to exit.
2025-07-10 16:25:00,428 # shell: command not found: r
> 2025-07-10 16:25:00,429 # 
> 2025-07-10 16:25:09,445 # main(): This is Rr
2025-07-10 16:25:09,446 # shell: command not found: main():
> 2025-07-10 16:25:09,446 # 
> 2025-07-10 16:25:09,446 # status
2025-07-10 16:25:09,447 # Targets (0):
2025-07-10 16:25:09,447 # Sender running: false
2025-07-10 16:39:08,291 # -69,96
2025-07-10 16:39:08,393 # -69,96
2025-07-10 16:39:08,493 # -69,96
2025-07-10 16:39:08,595 # -70,92
2025-07-10 16:39:08,695 # -69,96
2025-07-10 16:39:08,798 # -69,96
2025-07-10 16:39:08,895 # -70,92
2025-07-10 16:39:08,997 # -70,92
2025-07-10 16:39:09,097 # -71,88
2025-07-10 16:39:09,196 # -70,92
2025-07-10 16:39:09,297 # -71,88
2025-07-10 16:39:09,397 # -71,88
2025-07-10 16:39:09,498 # -71,88
2025-07-10 16:39:09,600 # -71,88
2025-07-10 16:39:09,700 # -71,88
2025-07-10 16:39:09,800 # -70,92
2025-07-10 16:39:09,902 # -70,92
2025-07-10 16:39:10,001 # -70,92
2025-07-10 16:39:10,101 # -71,88
2025-07-10 16:39:10,204 # -71,88
2025-07-10 16:39:10,303 # -70,92
2025-07-10 16:39:10,405 # -70,92
2025-07-10 16:39:10,504 # -71,88
2025-07-10 16:39:10,605 # -71,88
2025-07-10 16:39:10,705 # -70,92
2025-07-10 16:39:10,805 # -71,88
2025-07-10 16:39:10,906 # -70,92
2025-07-10 16:39:11,008 # -70,92
2025-07-10 16:39:11,109 # -70,92
2025-07-10 16:39:11,208 # -71,88
2025-07-10 16:39:11,310 # -70,92
2025-07-10 16:39:11,412 # -71,88
2025-07-10 16:39:11,511 # -72,84
2025-07-10 16:39:11,610 # -71,88
2025-07-10 16:39:11,712 # -72,84
2025-07-10 16:39:11,818 # -72,84
2025-07-10 16:39:11,913 # -71,88
2025-07-10 16:39:12,012 # -70,92
2025-07-10 16:39:12,113 # -72,84
2025-07-10 16:39:12,215 # -73,80
2025-07-10 16:39:12,320 # -69,96
2025-07-10 16:39:12,414 # -73,80
2025-07-10 16:39:12,516 # -72,84
2025-07-10 16:39:12,616 # -71,88
2025-07-10 16:39:12,718 # -71,88
2025-07-10 16:39:12,818 # -72,84
2025-07-10 16:39:12,918 # -72,84
2025-07-10 16:39:13,019 # -71,88
2025-07-10 16:39:13,120 # -72,84
2025-07-10 16:39:13,221 # -72,84
2025-07-10 16:39:13,320 # -73,80
2025-07-10 16:39:13,420 # -72,84
2025-07-10 16:39:13,522 # -72,84
2025-07-10 16:39:13,622 # -71,88
2025-07-10 16:39:13,724 # -73,80
2025-07-10 16:39:13,823 # -72,84
2025-07-10 16:39:13,930 # -72,84
2025-07-10 16:39:14,025 # -70,92
2025-07-10 16:39:14,125 # -71,88
2025-07-10 16:39:14,226 # -71,88
2025-07-10 16:39:14,325 # -73,80
2025-07-10 16:39:14,428 # -71,88
2025-07-10 16:39:14,528 # -73,80
2025-07-10 16:39:14,627 # -71,88
2025-07-10 16:39:14,734 # -72,84
2025-07-10 16:39:14,830 # -72,84
2025-07-10 16:39:14,931 # -72,84
2025-07-10 16:39:15,031 # -72,84
2025-07-10 16:39:15,132 # -77,64
2025-07-10 16:39:15,232 # -73,80
2025-07-10 16:39:15,332 # -74,76
2025-07-10 16:39:15,432 # -72,84
2025-07-10 16:39:15,534 # -72,84
2025-07-10 16:39:15,633 # -71,88
2025-07-10 16:39:15,734 # -73,80
2025-07-10 16:39:15,835 # -71,88
2025-07-10 16:39:15,935 # -72,84
2025-07-10 16:39:16,035 # -73,80
2025-07-10 16:39:16,136 # -72,84
2025-07-10 16:39:16,238 # -71,88
2025-07-10 16:39:16,337 # -71,88
2025-07-10 16:39:16,438 # -72,84
2025-07-10 16:39:16,540 # -71,88
2025-07-10 16:39:16,641 # -71,88
2025-07-10 16:39:16,747 # -71,88
2025-07-10 16:39:16,841 # -71,88
2025-07-10 16:39:16,940 # -71,88
2025-07-10 16:39:17,041 # -70,92
2025-07-10 16:39:17,144 # -71,88
2025-07-10 16:39:17,243 # -71,88
2025-07-10 16:39:17,345 # -72,84
2025-07-10 16:39:17,449 # -70,92
2025-07-10 16:39:17,545 # -71,88
2025-07-10 16:39:17,646 # -71,88
2025-07-10 16:39:17,747 # -72,84
2025-07-10 16:39:17,847 # -73,80
2025-07-10 16:39:17,946 # -72,84
2025-07-10 16:39:18,048 # -72,84
2025-07-10 16:39:18,147 # -72,84
2025-07-10 16:39:18,249 # -74,76
2025-07-10 16:39:18,349 # -74,76
2025-07-10 16:39:18,449 # -73,80
2025-07-10 16:39:18,551 # -73,80
2025-07-10 16:39:18,555 # -74,76
2025-07-10 16:39:18,650 # -75,72
2025-07-10 16:39:18,751 # -74,76
2025-07-10 16:39:18,851 # -72,84
2025-07-10 16:39:18,953 # -72,84
2025-07-10 16:39:19,054 # -72,84
2025-07-10 16:39:19,153 # -73,80
2025-07-10 16:39:19,254 # -74,76
2025-07-10 16:39:19,355 # -74,76
2025-07-10 16:39:19,455 # -74,76
2025-07-10 16:39:19,557 # -76,68
2025-07-10 16:39:19,657 # -78,60
2025-07-10 16:39:19,757 # -79,56
2025-07-10 16:39:19,857 # -79,56
2025-07-10 16:39:19,958 # -79,56
2025-07-10 16:39:20,060 # -77,64
2025-07-10 16:39:20,160 # -76,68
2025-07-10 16:39:20,261 # -76,68
2025-07-10 16:39:20,360 # -76,68
2025-07-10 16:39:20,461 # -74,76
2025-07-10 16:39:20,563 # -74,76
2025-07-10 16:39:20,664 # -73,80
2025-07-10 16:39:20,762 # -74,76
2025-07-10 16:39:20,864 # -74,76
2025-07-10 16:39:20,965 # -73,80
2025-07-10 16:39:21,066 # -75,72
2025-07-10 16:39:21,165 # -75,72
2025-07-10 16:39:21,266 # -74,76
2025-07-10 16:39:21,366 # -72,84
2025-07-10 16:39:21,468 # -78,60
2025-07-10 16:39:21,568 # -74,76
2025-07-10 16:39:21,676 # -71,88
2025-07-10 16:39:21,768 # -72,84
2025-07-10 16:39:21,870 # -73,80
2025-07-10 16:39:21,971 # -78,60
2025-07-10 16:39:22,071 # -74,76
2025-07-10 16:39:22,172 # -73,80
2025-07-10 16:39:22,271 # -71,88
2025-07-10 16:39:22,371 # -71,88
2025-07-10 16:39:22,473 # -72,84
2025-07-10 16:39:22,574 # -70,92
2025-07-10 16:39:22,673 # -70,92
2025-07-10 16:39:22,774 # -72,84
2025-07-10 16:39:22,875 # -72,84
2025-07-10 16:39:22,976 # -74,76
2025-07-10 16:39:23,076 # -73,80
2025-07-10 16:39:23,177 # -75,72
2025-07-10 16:39:23,278 # -72,84
2025-07-10 16:39:23,377 # -74,76
2025-07-10 16:39:23,483 # -74,76
2025-07-10 16:39:23,578 # -73,80
2025-07-10 16:39:23,681 # -74,76
2025-07-10 16:39:23,780 # -72,84
2025-07-10 16:39:23,881 # -74,76
2025-07-10 16:39:23,980 # -74,76
2025-07-10 16:39:24,083 # -76,68
2025-07-10 16:39:24,182 # -73,80
2025-07-10 16:39:24,283 # -74,76
2025-07-10 16:39:24,383 # -73,80
2025-07-10 16:39:24,485 # -73,80
2025-07-10 16:39:24,585 # -73,80
2025-07-10 16:39:24,686 # -74,76
2025-07-10 16:39:24,786 # -71,88
2025-07-10 16:39:24,886 # -71,88
2025-07-10 16:39:24,988 # -72,84
2025-07-10 16:39:25,086 # -72,84
2025-07-10 16:39:25,187 # -72,84
2025-07-10 16:39:25,289 # -70,92
2025-07-10 16:39:25,388 # -71,88
2025-07-10 16:39:25,489 # -73,80
2025-07-10 16:39:25,592 # -70,92
2025-07-10 16:39:25,690 # -71,88
2025-07-10 16:39:25,792 # -71,88
2025-07-10 16:39:25,892 # -70,92
2025-07-10 16:39:25,993 # -69,96
2025-07-10 16:39:26,092 # -71,88
2025-07-10 16:39:26,195 # -72,84
2025-07-10 16:39:26,294 # -71,88
2025-07-10 16:39:26,396 # -69,96
2025-07-10 16:39:26,495 # -69,96
2025-07-10 16:39:26,597 # -70,92
2025-07-10 16:39:26,696 # -70,92
2025-07-10 16:39:26,801 # -70,92
2025-07-10 16:39:26,898 # -70,92
2025-07-10 16:39:27,000 # -68,100
2025-07-10 16:39:27,098 # -67,104
2025-07-10 16:39:27,201 # -67,104
2025-07-10 16:39:27,300 # -68,100
2025-07-10 16:39:27,402 # -69,96
2025-07-10 16:39:27,406 # -69,96
2025-07-10 16:39:27,502 # -69,96
2025-07-10 16:39:27,601 # -70,92
2025-07-10 16:39:27,703 # -70,92
2025-07-10 16:39:27,804 # -70,92
2025-07-10 16:39:27,905 # -70,92
2025-07-10 16:39:28,003 # -71,88
2025-07-10 16:39:28,104 # -71,88
2025-07-10 16:39:28,207 # -71,88
2025-07-10 16:39:28,308 # -70,92
2025-07-10 16:39:28,408 # -70,92
2025-07-10 16:39:28,508 # -69,96
2025-07-10 16:39:28,609 # -69,96
2025-07-10 16:39:28,708 # -71,88
2025-07-10 16:39:28,809 # -70,92
2025-07-10 16:39:28,909 # -70,92
2025-07-10 16:39:29,011 # -71,88
2025-07-10 16:39:29,110 # -71,88
2025-07-10 16:39:29,212 # -72,84
2025-07-10 16:39:29,312 # -71,88
2025-07-10 16:39:29,413 # -71,88
2025-07-10 16:39:29,514 # -72,84
2025-07-10 16:39:29,613 # -71,88
2025-07-10 16:39:29,714 # -71,88
2025-07-10 16:39:29,814 # -71,88
2025-07-10 16:39:29,917 # -71,88
2025-07-10 16:39:30,017 # -70,92
2025-07-10 16:39:30,116 # -71,88
2025-07-10 16:39:30,216 # -70,92
2025-07-10 16:39:30,318 # -71,88
2025-07-10 16:39:30,418 # -72,84
2025-07-10 16:39:30,424 # -72,84
2025-07-10 16:39:30,520 # -72,84
2025-07-10 16:39:30,619 # -72,84
2025-07-10 16:39:30,719 # -70,92
2025-07-10 16:39:30,820 # -73,80
2025-07-10 16:39:30,920 # -71,88
2025-07-10 16:39:31,022 # -71,88
2025-07-10 16:39:31,122 # -74,76
2025-07-10 16:39:31,223 # -73,80
2025-07-10 16:39:31,323 # -72,84
2025-07-10 16:39:31,423 # -70,92
2025-07-10 16:39:31,526 # -72,84
2025-07-10 16:39:31,624 # -75,72
2025-07-10 16:39:31,733 # -74,76
2025-07-10 16:39:31,826 # -72,84
2025-07-10 16:39:31,926 # -72,84
2025-07-10 16:39:32,028 # -72,84
2025-07-10 16:39:32,129 # -73,80
2025-07-10 16:39:32,228 # -73,80
2025-07-10 16:39:32,330 # -72,84
2025-07-10 16:39:32,430 # -71,88
2025-07-10 16:39:32,529 # -73,80
2025-07-10 16:39:32,635 # -73,80
2025-07-10 16:39:32,731 # -72,84
2025-07-10 16:39:32,832 # -71,88
2025-07-10 16:39:32,932 # -71,88
2025-07-10 16:39:33,032 # -71,88
2025-07-10 16:39:33,134 # -71,88
2025-07-10 16:39:33,235 # -71,88
2025-07-10 16:39:33,334 # -70,92
2025-07-10 16:39:33,435 # -71,88
2025-07-10 16:39:33,536 # -71,88
2025-07-10 16:39:33,642 # -71,88
2025-07-10 16:39:33,736 # -70,92
2025-07-10 16:39:33,838 # -71,88
2025-07-10 16:39:33,938 # -71,88
2025-07-10 16:39:34,039 # -71,88
2025-07-10 16:39:34,139 # -71,88
2025-07-10 16:39:34,241 # -71,88
2025-07-10 16:39:34,341 # -71,88
2025-07-10 16:39:34,441 # -70,92
2025-07-10 16:39:34,541 # -71,88
2025-07-10 16:39:34,643 # -71,88
2025-07-10 16:39:34,743 # -70,92
2025-07-10 16:39:34,844 # -70,92
2025-07-10 16:39:34,943 # -70,92
2025-07-10 16:39:35,050 # -70,92
2025-07-10 16:39:35,145 # -70,92
2025-07-10 16:39:35,244 # -70,92
2025-07-10 16:39:35,345 # -70,92
2025-07-10 16:39:35,446 # -70,92
2025-07-10 16:39:35,548 # -70,92
2025-07-10 16:39:35,648 # -69,96
2025-07-10 16:39:35,747 # -70,92
2025-07-10 16:39:35,848 # -70,92
2025-07-10 16:39:35,950 # -70,92
2025-07-10 16:39:36,050 # -70,92
2025-07-10 16:39:36,152 # -70,92
2025-07-10 16:39:36,251 # -70,92
2025-07-10 16:39:36,351 # -70,92
2025-07-10 16:39:36,453 # -70,92
2025-07-10 16:39:36,552 # -70,92
2025-07-10 16:39:36,654 # -70,92
2025-07-10 16:39:36,753 # -71,88
2025-07-10 16:39:36,853 # -71,88
2025-07-10 16:39:36,954 # -70,92
2025-07-10 16:39:37,056 # -70,92
2025-07-10 16:39:37,155 # -70,92
2025-07-10 16:39:37,257 # -70,92
2025-07-10 16:39:37,357 # -71,88
2025-07-10 16:39:37,457 # -71,88
2025-07-10 16:39:37,558 # -70,92
2025-07-10 16:39:37,658 # -71,88
2025-07-10 16:39:37,759 # -71,88
2025-07-10 16:39:37,862 # -70,92
2025-07-10 16:39:37,960 # -70,92
2025-07-10 16:39:38,060 # -70,92
2025-07-10 16:39:38,163 # -70,92
2025-07-10 16:39:38,263 # -70,92
2025-07-10 16:39:38,362 # -71,88
2025-07-10 16:39:38,465 # -71,88
2025-07-10 16:39:38,565 # -72,84
2025-07-10 16:39:38,665 # -72,84
2025-07-10 16:39:38,765 # -72,84
2025-07-10 16:39:38,865 # -72,84
2025-07-10 16:39:38,966 # -71,88
2025-07-10 16:39:39,071 # -72,84
2025-07-10 16:39:39,168 # -72,84
2025-07-10 16:39:39,268 # -72,84
2025-07-10 16:39:39,369 # -72,84
2025-07-10 16:39:39,469 # -71,88
2025-07-10 16:39:39,571 # -71,88
2025-07-10 16:39:39,670 # -71,88
2025-07-10 16:39:39,771 # -70,92
2025-07-10 16:39:39,873 # -71,88
2025-07-10 16:39:39,974 # -72,84
2025-07-10 16:39:40,073 # -72,84
2025-07-10 16:39:40,178 # -71,88
2025-07-10 16:39:40,273 # -71,88
2025-07-10 16:39:40,374 # -72,84
2025-07-10 16:39:40,476 # -72,84
2025-07-10 16:39:40,575 # -72,84
2025-07-10 16:39:40,676 # -72,84
2025-07-10 16:39:40,778 # -72,84
2025-07-10 16:39:40,877 # -72,84
2025-07-10 16:39:40,978 # -73,80
2025-07-10 16:39:41,079 # -74,76
2025-07-10 16:39:41,180 # -73,80
2025-07-10 16:39:41,280 # -73,80
2025-07-10 16:39:41,381 # -73,80
2025-07-10 16:39:41,480 # -72,84
2025-07-10 16:39:41,581 # -74,76
2025-07-10 16:39:41,682 # -73,80
2025-07-10 16:39:41,784 # -73,80
2025-07-10 16:39:41,884 # -74,76
2025-07-10 16:39:41,984 # -74,76
2025-07-10 16:39:42,086 # -74,76
2025-07-10 16:39:42,186 # -74,76
2025-07-10 16:39:42,285 # -74,76
2025-07-10 16:39:42,388 # -73,80
2025-07-10 16:39:42,486 # -72,84
2025-07-10 16:39:42,587 # -72,84
2025-07-10 16:39:42,687 # -73,80
2025-07-10 16:39:42,788 # -73,80
2025-07-10 16:39:42,889 # -73,80
2025-07-10 16:39:42,989 # -72,84
2025-07-10 16:39:43,092 # -73,80
2025-07-10 16:39:43,192 # -74,76
2025-07-10 16:39:43,291 # -74,76
2025-07-10 16:39:43,392 # -76,68
2025-07-10 16:39:43,492 # -73,80
2025-07-10 16:39:43,593 # -73,80
2025-07-10 16:39:43,694 # -74,76
2025-07-10 16:39:43,794 # -75,72
2025-07-10 16:39:43,894 # -74,76
2025-07-10 16:39:43,995 # -73,80
2025-07-10 16:39:44,096 # -71,88
2025-07-10 16:39:44,197 # -71,88
2025-07-10 16:39:44,298 # -71,88
2025-07-10 16:39:44,399 # -71,88
2025-07-10 16:39:44,499 # -71,88
2025-07-10 16:39:44,598 # -71,88
2025-07-10 16:39:44,700 # -71,88
2025-07-10 16:39:44,800 # -73,80
2025-07-10 16:39:44,900 # -71,88
2025-07-10 16:39:45,000 # -71,88
2025-07-10 16:39:45,103 # -71,88
2025-07-10 16:39:45,201 # -70,92
2025-07-10 16:39:45,304 # -72,84
2025-07-10 16:39:45,405 # -72,84
2025-07-10 16:39:45,505 # -73,80
2025-07-10 16:39:45,604 # -71,88
2025-07-10 16:39:45,706 # -72,84
2025-07-10 16:39:45,805 # -72,84
2025-07-10 16:39:45,906 # -72,84
2025-07-10 16:39:46,007 # -71,88
2025-07-10 16:39:46,108 # -72,84
2025-07-10 16:39:46,209 # -72,84
2025-07-10 16:39:46,308 # -71,88
2025-07-10 16:39:46,410 # -72,84
2025-07-10 16:39:46,510 # -72,84
2025-07-10 16:39:46,611 # -71,88
2025-07-10 16:39:46,712 # -71,88
2025-07-10 16:39:46,812 # -70,92
2025-07-10 16:39:46,913 # -70,92
2025-07-10 16:39:47,014 # -70,92
2025-07-10 16:39:47,113 # -71,88
2025-07-10 16:39:47,215 # -72,84
2025-07-10 16:39:47,315 # -72,84
2025-07-10 16:39:47,415 # -72,84
2025-07-10 16:39:47,516 # -72,84
2025-07-10 16:39:47,616 # -73,80
2025-07-10 16:39:47,717 # -73,80
2025-07-10 16:39:47,816 # -71,88
2025-07-10 16:39:47,917 # -70,92
2025-07-10 16:39:48,019 # -70,92
2025-07-10 16:39:48,118 # -71,88
2025-07-10 16:39:48,219 # -71,88
2025-07-10 16:39:48,320 # -71,88
2025-07-10 16:39:48,422 # -71,88
2025-07-10 16:39:48,522 # -70,92
2025-07-10 16:39:48,621 # -70,92
2025-07-10 16:39:48,723 # -70,92
2025-07-10 16:39:48,822 # -70,92
2025-07-10 16:39:48,924 # -70,92
2025-07-10 16:39:49,023 # -70,92
2025-07-10 16:39:49,124 # -69,96
2025-07-10 16:39:49,225 # -69,96
2025-07-10 16:39:49,325 # -70,92
2025-07-10 16:39:49,426 # -70,92
2025-07-10 16:39:49,527 # -69,96
2025-07-10 16:39:49,631 # -71,88
2025-07-10 16:39:49,728 # -72,84
2025-07-10 16:39:49,828 # -71,88
2025-07-10 16:39:49,935 # -70,92
2025-07-10 16:39:50,037 # -70,92
2025-07-10 16:39:50,129 # -69,96
2025-07-10 16:39:50,230 # -70,92
2025-07-10 16:39:50,338 # -70,92
2025-07-10 16:39:50,432 # -70,92
2025-07-10 16:39:50,536 # -70,92
2025-07-10 16:39:50,633 # -70,92
2025-07-10 16:39:50,638 # -70,92
2025-07-10 16:39:50,733 # -71,88
2025-07-10 16:39:50,837 # -70,92
2025-07-10 16:39:50,934 # -70,92
2025-07-10 16:39:51,036 # -71,88
2025-07-10 16:39:51,135 # -71,88
2025-07-10 16:39:51,237 # -70,92
2025-07-10 16:39:51,343 # -71,88
2025-07-10 16:39:51,447 # -72,84
2025-07-10 16:39:51,538 # -73,80
2025-07-10 16:39:51,639 # -73,80
2025-07-10 16:39:51,643 # -73,80
2025-07-10 16:39:51,738 # -74,76
2025-07-10 16:39:51,839 # -73,80
2025-07-10 16:39:51,940 # -73,80
2025-07-10 16:39:52,042 # -73,80
2025-07-10 16:39:52,146 # -71,88
2025-07-10 16:39:52,243 # -72,84
2025-07-10 16:39:52,343 # -71,88
2025-07-10 16:39:52,443 # -72,84
2025-07-10 16:39:52,550 # -72,84
2025-07-10 16:39:52,644 # -73,80
2025-07-10 16:39:52,744 # -72,84
2025-07-10 16:39:52,844 # -72,84
2025-07-10 16:39:52,945 # -71,88
2025-07-10 16:39:53,048 # -72,84
2025-07-10 16:39:53,146 # -72,84
2025-07-10 16:39:53,248 # -72,84
2025-07-10 16:39:53,351 # -71,88
2025-07-10 16:39:53,453 # -71,88
2025-07-10 16:39:53,550 # -71,88
2025-07-10 16:39:53,651 # -71,88
2025-07-10 16:39:53,749 # -71,88
2025-07-10 16:39:53,851 # -72,84
2025-07-10 16:39:53,955 # -72,84
2025-07-10 16:39:54,053 # -71,88
2025-07-10 16:39:54,153 # -72,84
2025-07-10 16:39:54,252 # -72,84
2025-07-10 16:39:54,354 # -72,84
2025-07-10 16:39:54,454 # -73,80
2025-07-10 16:39:54,556 # -74,76
2025-07-10 16:39:54,655 # -75,72
2025-07-10 16:39:54,755 # -75,72
2025-07-10 16:39:54,857 # -75,72
2025-07-10 16:39:54,863 # -75,72
2025-07-10 16:39:54,958 # -75,72
2025-07-10 16:39:55,057 # -73,80
2025-07-10 16:39:55,159 # -74,76
2025-07-10 16:39:55,259 # -74,76
2025-07-10 16:39:55,359 # -73,80
2025-07-10 16:39:55,459 # -72,84
2025-07-10 16:39:55,562 # -71,88
2025-07-10 16:39:55,662 # -70,92
2025-07-10 16:39:55,761 # -71,88
2025-07-10 16:39:55,863 # -72,84
2025-07-10 16:39:55,962 # -73,80
2025-07-10 16:39:56,069 # -74,76
2025-07-10 16:39:56,165 # -74,76
2025-07-10 16:39:56,264 # -74,76
2025-07-10 16:39:56,365 # -74,76
2025-07-10 16:39:56,467 # -74,76
2025-07-10 16:39:56,567 # -74,76
2025-07-10 16:39:56,668 # -74,76
2025-07-10 16:39:56,767 # -74,76
2025-07-10 16:39:56,869 # -73,80
2025-07-10 16:39:56,968 # -73,80
2025-07-10 16:39:57,070 # -73,80
2025-07-10 16:39:57,170 # -73,80
2025-07-10 16:39:57,275 # -72,84
2025-07-10 16:39:57,370 # -72,84
2025-07-10 16:39:57,472 # -71,88
2025-07-10 16:39:57,573 # -71,88
2025-07-10 16:39:57,671 # -71,88
2025-07-10 16:39:57,774 # -71,88
2025-07-10 16:39:57,873 # -70,92
2025-07-10 16:39:57,975 # -70,92
2025-07-10 16:39:58,075 # -70,92
2025-07-10 16:39:58,174 # -70,92
2025-07-10 16:39:58,276 # -70,92
2025-07-10 16:39:58,378 # -71,88
2025-07-10 16:39:58,478 # -71,88
2025-07-10 16:39:58,577 # -70,92
2025-07-10 16:39:58,679 # -70,92
2025-07-10 16:39:58,780 # -70,92
2025-07-10 16:39:58,881 # -71,88
2025-07-10 16:39:58,981 # -70,92
2025-07-10 16:39:59,081 # -70,92
2025-07-10 16:39:59,181 # -71,88
2025-07-10 16:39:59,282 # -70,92
2025-07-10 16:39:59,381 # -70,92
2025-07-10 16:39:59,483 # -70,92
2025-07-10 16:39:59,583 # -70,92
2025-07-10 16:39:59,685 # -70,92
2025-07-10 16:39:59,785 # -70,92
2025-07-10 16:39:59,884 # -70,92
2025-07-10 16:39:59,991 # -71,88
2025-07-10 16:40:00,086 # -70,92
2025-07-10 16:40:00,194 # -70,92
2025-07-10 16:40:00,289 # -70,92
2025-07-10 16:40:00,387 # -69,96
2025-07-10 16:40:00,490 # -69,96
2025-07-10 16:40:00,596 # -69,96
2025-07-10 16:40:00,690 # -69,96
2025-07-10 16:40:00,795 # -69,96
2025-07-10 16:40:00,891 # -70,92
2025-07-10 16:40:00,992 # -70,92
2025-07-10 16:40:01,093 # -70,92
2025-07-10 16:40:01,193 # -69,96
2025-07-10 16:40:01,292 # -70,92
2025-07-10 16:40:01,393 # -69,96
2025-07-10 16:40:01,493 # -69,96
2025-07-10 16:40:01,595 # -68,100
2025-07-10 16:40:01,694 # -69,96
2025-07-10 16:40:01,795 # -70,92
2025-07-10 16:40:01,897 # -70,92
2025-07-10 16:40:01,997 # -69,96
2025-07-10 16:40:02,098 # -70,92
2025-07-10 16:40:02,197 # -70,92
2025-07-10 16:40:02,300 # -71,88
2025-07-10 16:40:02,400 # -71,88
2025-07-10 16:40:02,500 # -69,96
2025-07-10 16:40:02,601 # -69,96
2025-07-10 16:40:02,702 # -69,96
2025-07-10 16:40:02,803 # -69,96
2025-07-10 16:40:02,902 # -71,88
2025-07-10 16:40:03,002 # -71,88
2025-07-10 16:40:03,103 # -71,88
2025-07-10 16:40:03,203 # -71,88
2025-07-10 16:40:03,304 # -72,84
2025-07-10 16:40:03,404 # -72,84
2025-07-10 16:40:03,506 # -72,84
2025-07-10 16:40:03,606 # -72,84
2025-07-10 16:40:03,707 # -72,84
2025-07-10 16:40:03,711 # -72,84
2025-07-10 16:40:03,809 # -71,88
2025-07-10 16:40:03,907 # -70,92
2025-07-10 16:40:04,008 # -70,92
2025-07-10 16:40:04,110 # -71,88
2025-07-10 16:40:04,209 # -71,88
2025-07-10 16:40:04,309 # -71,88
2025-07-10 16:40:04,412 # -71,88
2025-07-10 16:40:04,512 # -72,84
2025-07-10 16:40:04,611 # -73,80
2025-07-10 16:40:04,711 # -73,80
2025-07-10 16:40:04,814 # -73,80
2025-07-10 16:40:04,912 # -73,80
2025-07-10 16:40:05,015 # -72,84
2025-07-10 16:40:05,115 # -73,80
2025-07-10 16:40:05,215 # -73,80
2025-07-10 16:40:05,316 # -73,80
2025-07-10 16:40:05,415 # -73,80
2025-07-10 16:40:05,516 # -73,80
2025-07-10 16:40:05,616 # -73,80
2025-07-10 16:40:05,719 # -73,80
2025-07-10 16:40:05,818 # -73,80
2025-07-10 16:40:05,919 # -72,84
2025-07-10 16:40:06,019 # -72,84
2025-07-10 16:40:06,121 # -71,88
2025-07-10 16:40:06,221 # -71,88
2025-07-10 16:40:06,322 # -71,88
2025-07-10 16:40:06,422 # -71,88
2025-07-10 16:40:06,522 # -71,88
2025-07-10 16:40:06,624 # -71,88
2025-07-10 16:40:06,723 # -71,88
2025-07-10 16:40:06,825 # -71,88
2025-07-10 16:40:06,924 # -71,88
2025-07-10 16:40:07,026 # -71,88
2025-07-10 16:40:07,127 # -72,84
2025-07-10 16:40:07,227 # -72,84
2025-07-10 16:40:07,327 # -72,84
2025-07-10 16:40:07,428 # -72,84
2025-07-10 16:40:07,529 # -72,84
2025-07-10 16:40:07,634 # -72,84
2025-07-10 16:40:07,730 # -72,84
2025-07-10 16:40:07,733 # -72,84
2025-07-10 16:40:07,830 # -72,84
2025-07-10 16:40:07,930 # -73,80
2025-07-10 16:40:08,032 # -72,84
2025-07-10 16:40:08,131 # -72,84
2025-07-10 16:40:08,232 # -72,84
2025-07-10 16:40:08,333 # -73,80
2025-07-10 16:40:08,434 # -72,84
2025-07-10 16:40:08,535 # -72,84
2025-07-10 16:40:08,635 # -73,80
2025-07-10 16:40:08,735 # -72,84
2025-07-10 16:40:08,836 # -72,84
2025-07-10 16:40:08,937 # -72,84
2025-07-10 16:40:09,036 # -72,84
2025-07-10 16:40:09,138 # -73,80
2025-07-10 16:40:09,238 # -72,84
2025-07-10 16:40:09,337 # -73,80
2025-07-10 16:40:09,439 # -73,80
2025-07-10 16:40:09,540 # -73,80
2025-07-10 16:40:09,640 # -73,80
2025-07-10 16:40:09,740 # -73,80
2025-07-10 16:40:09,840 # -72,84
2025-07-10 16:40:09,943 # -73,80
2025-07-10 16:40:10,043 # -73,80
2025-07-10 16:40:10,144 # -73,80
2025-07-10 16:40:10,244 # -73,80
2025-07-10 16:40:10,344 # -72,84
2025-07-10 16:40:10,446 # -72,84
2025-07-10 16:40:10,547 # -72,84
2025-07-10 16:40:10,647 # -72,84
2025-07-10 16:40:10,748 # -73,80
2025-07-10 16:40:10,848 # -73,80
2025-07-10 16:40:10,948 # -73,80
2025-07-10 16:40:11,048 # -73,80
2025-07-10 16:40:11,149 # -73,80
2025-07-10 16:40:11,248 # -74,76
2025-07-10 16:40:11,351 # -74,76
2025-07-10 16:40:11,452 # -74,76
2025-07-10 16:40:11,551 # -75,72
2025-07-10 16:40:11,652 # -75,72
2025-07-10 16:40:11,752 # -75,72
2025-07-10 16:40:11,852 # -75,72
2025-07-10 16:40:11,952 # -75,72
2025-07-10 16:40:12,053 # -75,72
2025-07-10 16:40:12,155 # -74,76
2025-07-10 16:40:12,256 # -74,76
2025-07-10 16:40:12,354 # -73,80
2025-07-10 16:40:12,456 # -73,80
2025-07-10 16:40:12,557 # -73,80
2025-07-10 16:40:12,658 # -73,80
